car_id,brand,model,year,mileage,fuel_type,transmission,sale_month,zip_prefix,price,car_age
378,Mercedes,Model B,2002,250000.0,Petrol,Automatic,2,20,777,24
379,Hyundai,Model B,2025,0.0,Diesel,Automatic,3,20,23605,1
380,Honda,Model C,2019,77357.0,Petrol,Automatic,10,20,11473,7
381,Toyota,Model C,2011,133177.0,Petrol,Manual,2,1,1132,15
382,Ford,Model C,2024,3484.0,Hybrid,Automatic,3,30,26639,2
383,VW,Model A,2024,2994.0,Petrol,Manual,3,10,22294,2
384,Toyota,Model C,2025,15244.0,Petrol,Manual,5,10,16574,1
385,Honda,Model C,2025,26329.0,Diesel,Automatic,9,1,20489,1
386,BMW,Model C,2025,0.0,Petrol,Automatic,9,1,31813,1
387,Ford,Model B,2019,92860.0,Diesel,Manual,10,30,9193,7
388,Toyota,Model A,2015,115258.0,Petrol,Automatic,10,1,500,11
389,Honda,Model C,2025,0.0,Petrol,Automatic,1,1,26813,1
390,Toyota,Model C,2025,26188.0,Diesel,Manual,9,30,18884,1
391,Ford,Model C,2025,7811.0,Petrol,Automatic,9,20,25245,1
392,Ford,Model B,2021,48066.0,Petrol,Manual,1,10,18381,5
393,Toyota,Model C,2020,70307.0,Petrol,Automatic,6,1,12165,6
394,BMW,Model C,2025,4113.0,Petrol,Automatic,1,10,34497,1
395,Ford,Model B,2020,58961.0,Petrol,Manual,3,1,8007,6
396,Fiat,Model B,2025,0.0,Petrol,Automatic,7,10,24758,1
397,Hyundai,Model B,2025,0.0,Petrol,Automatic,1,1,29432,1
398,Dacia,Model B,2021,57348.0,Petrol,Manual,2,10,10542,5
399,Mercedes,Model B,2025,0.0,Petrol,Automatic,2,1,30242,1
400,Audi,Model B,2025,4060.0,Petrol,Automatic,2,1,33461,1
401,Honda,Model B,2010,185754.0,Petrol,Automatic,1,20,2852,16
402,Audi,Model B,2025,0.0,Petrol,Automatic,8,1,30335,1
403,BMW,Model B,2022,16212.0,Petrol,Manual,3,30,18454,4
404,Toyota,Model C,2025,0.0,Petrol,Automatic,11,20,23123,1
405,Toyota,Model A,2020,52136.0,Petrol,Manual,12,30,13282,6
406,Audi,Model C,2025,5044.0,Diesel,Automatic,9,30,33211,1
407,Dacia,Model B,2021,37227.0,Petrol,Manual,1,1,6454,5
408,Audi,Model C,2001,250000.0,Hybrid,Automatic,12,20,4850,25
409,Mercedes,Model B,2025,15796.0,Petrol,Manual,6,30,26158,1
410,Mercedes,Model A,2009,194223.0,Petrol,Manual,3,30,500,17
411,Hyundai,Model A,2020,49459.0,Petrol,Automatic,10,30,5344,6
412,VW,Model B,2025,264.0,Petrol,Automatic,5,1,31672,1
413,Mercedes,Model B,2025,20683.0,Petrol,Automatic,7,30,31926,1
414,Audi,Model C,2023,28406.0,Petrol,Manual,10,30,19363,3
415,VW,Model C,2024,20894.0,Petrol,Manual,2,10,22119,2
416,Audi,Model B,2021,,Petrol,Manual,3,1,16765,5
417,Dacia,Model A,2019,87396.0,Hybrid,Manual,12,30,6725,7
418,Honda,Model C,2020,94771.0,Petrol,Automatic,9,20,14468,6
419,Mercedes,Model C,2024,127.0,Petrol,Automatic,3,10,25552,2
420,Fiat,Model A,2025,0.0,Hybrid,Manual,8,30,20940,1
421,Toyota,Model A,2025,2633.0,Diesel,Automatic,3,20,22581,1
422,Toyota,Model C,2025,13132.0,Petrol,Automatic,11,30,20718,1
423,Toyota,Model B,2009,190629.0,Diesel,Automatic,6,1,2466,17
424,Hyundai,Model A,2022,20201.0,Petrol,Automatic,11,1,19681,4
425,Mercedes,Model C,2005,238371.0,Petrol,Automatic,12,30,500,21
426,Toyota,Model B,2023,32971.0,Diesel,Manual,12,10,18907,3
427,BMW,Model B,2021,41894.0,Petrol,Automatic,2,10,16481,5
428,Hyundai,Model B,2025,,Petrol,Automatic,12,1,22215,1
429,Toyota,Model C,2020,77470.0,Petrol,Automatic,4,30,11078,6
430,Audi,Model C,2011,171603.0,Diesel,Manual,5,10,1697,15
431,Ford,Model A,2014,131580.0,Petrol,Automatic,1,10,2234,12
432,VW,Model A,2025,12440.0,Petrol,Automatic,9,1,26534,1
433,Hyundai,Model B,2023,11158.0,Petrol,Manual,9,30,18799,3
434,Toyota,Model B,2010,165679.0,Petrol,Automatic,10,20,3404,16
435,Hyundai,Model C,2008,200001.0,Hybrid,Automatic,12,1,1933,18
436,Honda,Model C,2025,0.0,Petrol,Automatic,6,30,24723,1
437,Mercedes,Model A,2007,203949.0,Petrol,Automatic,6,10,500,19
438,Hyundai,Model A,2025,27457.0,Petrol,Automatic,8,1,21388,1
439,Honda,Model C,2025,32579.0,Petrol,Manual,9,10,21401,1
440,Ford,Model B,2008,198694.0,Diesel,Automatic,6,20,500,18
441,Dacia,Model B,2008,205375.0,Diesel,Manual,12,20,2498,18
442,Ford,Model A,2025,0.0,Petrol,Manual,1,30,23286,1
443,BMW,Model A,2020,76612.0,Petrol,Automatic,10,30,18467,6
444,Fiat,Model B,2020,79584.0,Petrol,Automatic,3,30,5325,6
445,Toyota,Model C,2025,0.0,Petrol,Manual,7,1,20319,1
446,Honda,Model B,2025,7140.0,Diesel,Automatic,11,1,25816,1
447,Audi,Model B,2025,0.0,Diesel,Manual,5,20,28950,1
448,Toyota,Model B,2025,26374.0,Petrol,Manual,12,10,23390,1
449,VW,Model A,2020,66603.0,Petrol,Automatic,6,30,10246,6
450,Toyota,Model B,2008,191649.0,Diesel,Automatic,9,20,2481,18
451,Ford,Model B,2025,0.0,Petrol,Automatic,10,1,22304,1
452,Hyundai,Model B,2023,19665.0,Petrol,Automatic,4,20,18485,3
453,Toyota,Model B,2021,55876.0,Petrol,Automatic,12,1,15007,5
454,Ford,Model C,2025,15628.0,Petrol,Manual,2,20,23231,1
455,Hyundai,Model C,2011,150776.0,Petrol,Automatic,8,20,5484,15
456,VW,Model A,2022,63581.0,Petrol,Manual,12,30,16070,4
457,Honda,Model B,2001,250000.0,Petrol,Automatic,1,10,922,25
458,Toyota,Model C,2022,22870.0,Petrol,Manual,7,30,16069,4
459,Toyota,Model A,2005,241092.0,Diesel,Manual,4,20,500,21
460,Honda,Model B,2011,193662.0,Diesel,Manual,3,30,500,15
461,Toyota,Model B,2011,186493.0,Petrol,Automatic,3,20,4594,15
462,VW,Model B,2024,6948.0,Petrol,Automatic,12,10,22451,2
463,Mercedes,Model B,2025,,Petrol,Automatic,6,1,28475,1
464,Dacia,Model C,2023,68957.0,Petrol,Automatic,3,10,13960,3
465,Hyundai,Model C,2025,1577.0,Petrol,Manual,12,10,19419,1
466,Toyota,Model B,2020,50510.0,Petrol,Automatic,5,10,12415,6
467,BMW,Model B,2019,74586.0,Diesel,Manual,10,1,11766,7
468,VW,Model A,2025,3698.0,Hybrid,Manual,7,1,24095,1
469,VW,Model C,2017,88131.0,Petrol,Automatic,9,1,8282,9
470,Dacia,Model B,2025,6624.0,Petrol,Automatic,3,10,23321,1
471,Audi,Model A,2001,250000.0,Diesel,Automatic,9,20,500,25
472,BMW,Model A,2025,0.0,Petrol,Automatic,12,1,26288,1
473,Fiat,Model B,2004,250000.0,Petrol,Manual,2,10,693,22
474,Audi,Model C,2025,0.0,Hybrid,Manual,5,10,26700,1
475,VW,Model A,2022,49547.0,Petrol,Automatic,12,30,15807,4
476,BMW,Model A,2025,0.0,Petrol,Automatic,3,20,30292,1
477,Hyundai,Model A,2007,190030.0,Petrol,Automatic,1,30,500,19
478,Mercedes,Model A,2023,4954.0,Petrol,Automatic,1,20,24054,3
479,VW,Model A,2025,4302.0,Petrol,Automatic,4,10,28799,1
480,Honda,Model B,2022,55878.0,Petrol,Manual,7,1,15765,4
481,Dacia,Model A,2024,12864.0,Petrol,Automatic,4,30,18975,2
482,BMW,Model C,2024,8301.0,Petrol,Automatic,4,20,28583,2
483,Toyota,Model C,2021,56693.0,Petrol,Automatic,11,10,14639,5
484,BMW,Model A,2024,0.0,Petrol,Manual,10,1,27921,2
485,Fiat,Model A,2023,26091.0,Petrol,Automatic,4,1,16827,3
486,Ford,Model A,2025,0.0,Petrol,Automatic,5,30,21775,1
487,Honda,Model B,2004,250000.0,Diesel,Automatic,12,20,3631,22
488,Mercedes,Model A,2019,70052.0,Petrol,Automatic,12,20,9690,7
489,Honda,Model B,2025,0.0,Diesel,Automatic,12,1,22805,1
490,Toyota,Model A,2025,2475.0,Diesel,Manual,12,30,20281,1
491,Toyota,Model B,2021,50378.0,Petrol,Automatic,8,30,14052,5
492,Hyundai,Model B,2024,29631.0,Petrol,Manual,4,20,19701,2
493,BMW,Model A,2019,47915.0,Diesel,Manual,12,30,14825,7
494,Ford,Model A,2016,,Petrol,Manual,10,20,1344,10
495,Hyundai,Model A,2022,24596.0,Diesel,Automatic,9,30,16752,4
496,Fiat,Model A,2020,73046.0,Petrol,Manual,10,30,8442,6
497,VW,Model B,2023,35308.0,Petrol,Manual,8,30,20033,3
498,Toyota,Model A,2007,223618.0,Diesel,Automatic,8,30,1242,19
499,Ford,Model C,2025,0.0,Petrol,Manual,5,1,22547,1
500,Mercedes,Model C,2025,13282.0,Petrol,Automatic,2,30,31733,1
501,Mercedes,Model A,2024,0.0,Petrol,Automatic,6,10,26674,2
502,Ford,Model B,2022,9970.0,Petrol,Automatic,7,20,18988,4
503,Fiat,Model C,2020,40861.0,Petrol,Manual,11,10,10710,6
504,BMW,Model B,2025,0.0,Petrol,Manual,6,20,29428,1
505,Mercedes,Model A,2024,22127.0,Diesel,Manual,12,10,27263,2
506,Ford,Model A,2015,75359.0,Petrol,Automatic,4,1,500,11
507,Audi,Model A,2025,19841.0,Diesel,Automatic,12,30,35363,1
508,Ford,Model C,2025,1966.0,Petrol,Automatic,1,30,21144,1
509,Audi,Model A,2025,0.0,Petrol,Manual,7,20,27122,1
510,Mercedes,Model B,2025,1514.0,Hybrid,Automatic,5,1,31057,1
511,Honda,Model B,2023,40387.0,Petrol,Automatic,4,20,16263,3
512,Fiat,Model B,2021,56991.0,Petrol,Manual,1,30,12359,5
513,VW,Model A,2025,16486.0,Petrol,Manual,9,30,19356,1
514,Hyundai,Model B,2025,0.0,Petrol,Manual,5,30,21061,1
515,Audi,Model C,2004,245789.0,Petrol,Automatic,12,1,500,22
516,Fiat,Model C,2002,250000.0,Petrol,Manual,9,10,500,24
517,Toyota,Model B,2020,85763.0,Petrol,Manual,6,20,8995,6
518,Fiat,Model C,2025,9590.0,Petrol,Manual,8,1,19523,1
519,Honda,Model B,2025,42705.0,Petrol,Manual,1,20,19808,1
520,Audi,Model C,2015,,Diesel,Manual,8,1,1631,11
521,Audi,Model C,2023,13129.0,Petrol,Automatic,9,1,25717,3
522,Ford,Model A,2021,45857.0,Petrol,Automatic,2,10,14528,5
523,BMW,Model B,2025,20675.0,Petrol,Manual,9,1,23957,1
524,Dacia,Model B,2025,0.0,Petrol,Automatic,6,20,18912,1
525,Audi,Model C,2025,1866.0,Diesel,Automatic,6,30,34810,1
526,Toyota,Model C,2022,37450.0,Petrol,Manual,10,30,14174,4
527,Audi,Model A,2021,48592.0,Petrol,Automatic,6,30,18659,5
528,BMW,Model B,2019,62214.0,Petrol,Automatic,3,1,10653,7
529,VW,Model A,2005,237940.0,Petrol,Automatic,4,30,500,21
530,Ford,Model C,2025,0.0,Diesel,Automatic,10,10,21889,1
531,Hyundai,Model C,2025,0.0,Diesel,Manual,1,10,20458,1
532,BMW,Model A,2025,14152.0,Petrol,Manual,11,20,28183,1
533,Fiat,Model C,2025,26409.0,Petrol,Manual,8,10,17052,1
534,Toyota,Model C,2023,11393.0,Petrol,Manual,10,30,20146,3
535,Fiat,Model B,2025,0.0,Diesel,Automatic,5,10,21813,1
536,Mercedes,Model C,2025,0.0,Petrol,Automatic,3,20,30598,1
537,VW,Model B,2025,2806.0,Petrol,Manual,11,20,22284,1
538,Ford,Model C,2018,75924.0,Petrol,Manual,2,10,9960,8
539,Toyota,Model B,2021,15479.0,Petrol,Automatic,3,1,15194,5
540,BMW,Model C,2012,172554.0,Petrol,Manual,4,20,1941,14
541,Ford,Model B,2025,0.0,Diesel,Manual,5,10,22743,1
542,BMW,Model B,2023,31376.0,Petrol,Automatic,3,10,24837,3
543,Honda,Model B,2017,89097.0,Diesel,Automatic,12,30,7261,9
544,Ford,Model B,2024,18906.0,Petrol,Automatic,1,30,19764,2
545,VW,Model A,2023,10552.0,Petrol,Automatic,11,30,18853,3
546,Dacia,Model B,2020,77943.0,Petrol,Manual,6,1,4788,6
547,Audi,Model C,2011,181699.0,Petrol,Manual,11,30,4940,15
548,Toyota,Model A,2024,20525.0,Petrol,Manual,10,10,28136,2
549,Toyota,Model C,2022,47898.0,Hybrid,Manual,2,20,10582,4
550,VW,Model C,2025,0.0,Petrol,Manual,9,1,26567,1
551,Dacia,Model A,2022,26705.0,Petrol,Automatic,5,10,13312,4
552,Dacia,Model B,2025,11286.0,Petrol,Manual,11,1,17947,1
553,Dacia,Model A,2023,12484.0,Petrol,Manual,11,30,12294,3
554,Fiat,Model C,2023,45684.0,Petrol,Manual,3,30,8905,3
555,Dacia,Model A,2025,0.0,Petrol,Automatic,6,30,17781,1
556,Toyota,Model B,2021,55528.0,Petrol,Automatic,8,1,16178,5
557,Dacia,Model B,2013,175488.0,Petrol,Automatic,7,10,3753,13
558,Hyundai,Model A,2002,250000.0,Diesel,Manual,4,10,500,24
559,Mercedes,Model C,2025,1031.0,Petrol,Automatic,4,10,28553,1
560,BMW,Model B,2024,27812.0,Petrol,Automatic,11,20,29599,2
561,Audi,Model B,2025,14269.0,Petrol,Manual,1,30,27544,1
562,Hyundai,Model C,2017,91082.0,Petrol,Automatic,4,10,4258,9
563,Ford,Model A,2013,136249.0,Petrol,Automatic,3,20,3693,13
564,Audi,Model B,2001,250000.0,Diesel,Manual,5,1,500,25
565,VW,Model C,2020,81717.0,Petrol,Automatic,9,10,11227,6
566,Mercedes,Model A,2023,19813.0,Petrol,Automatic,7,10,22434,3
567,Hyundai,Model C,2021,49171.0,Hybrid,Automatic,7,1,12959,5
568,Hyundai,Model C,2021,41598.0,Diesel,Automatic,10,30,14386,5
569,Dacia,Model C,2025,,Petrol,Automatic,11,30,18550,1
570,Mercedes,Model A,2020,62332.0,Petrol,Manual,2,30,11433,6
571,Fiat,Model A,2022,20948.0,Hybrid,Automatic,2,30,14357,4
572,Toyota,Model C,2025,0.0,Petrol,Automatic,4,20,32503,1
573,Toyota,Model A,2021,18020.0,Petrol,Automatic,11,30,14775,5
574,Honda,Model C,2024,0.0,Petrol,Automatic,7,10,22102,2
575,Ford,Model A,2025,11909.0,Petrol,Automatic,2,30,28022,1
576,Dacia,Model C,2025,19856.0,Petrol,Automatic,3,1,19227,1
577,Ford,Model B,2014,142283.0,Petrol,Automatic,12,1,3747,12
578,Fiat,Model C,2025,8319.0,Petrol,Automatic,5,1,20366,1
579,Audi,Model A,2022,34102.0,Petrol,Automatic,4,30,24168,4
580,Toyota,Model B,2018,95623.0,Petrol,Automatic,9,1,3870,8
581,Honda,Model B,2021,52294.0,Petrol,Manual,11,30,13147,5
582,Toyota,Model C,2025,27066.0,Petrol,Automatic,6,20,29156,1
583,Dacia,Model B,2022,34523.0,Hybrid,Automatic,10,1,17115,4
584,VW,Model B,2020,80145.0,Diesel,Automatic,6,30,6039,6
585,Honda,Model C,2024,25111.0,Petrol,Automatic,9,20,29186,2
586,Hyundai,Model B,2018,95031.0,Petrol,Automatic,8,30,8266,8
587,Honda,Model C,2007,185827.0,Petrol,Automatic,12,1,500,19
588,BMW,Model B,2012,169937.0,Petrol,Manual,5,1,500,14
589,Honda,Model A,2012,154087.0,Diesel,Manual,10,10,2571,14
590,Ford,Model C,2015,113341.0,Hybrid,Automatic,9,20,3396,11
591,Dacia,Model A,2013,121756.0,Petrol,Automatic,11,30,2513,13
592,BMW,Model A,2024,11916.0,Diesel,Automatic,8,30,23073,2
593,Honda,Model C,2016,108503.0,Petrol,Manual,6,1,3245,10
594,BMW,Model B,2020,,Diesel,Automatic,1,1,8946,6
595,Mercedes,Model C,2025,0.0,Diesel,Automatic,11,20,29041,1
596,Ford,Model B,2022,43299.0,Petrol,Automatic,12,10,17430,4
597,Audi,Model C,2024,25075.0,Diesel,Manual,6,10,23401,2
598,VW,Model C,2015,122854.0,Petrol,Automatic,3,30,5457,11
599,Honda,Model A,2016,125262.0,Petrol,Automatic,9,10,505,10
600,Audi,Model C,2004,250000.0,Hybrid,Manual,2,10,875,22
601,Honda,Model A,2015,119184.0,Petrol,Automatic,1,30,7742,11
602,BMW,Model A,2019,58244.0,Hybrid,Automatic,4,30,10152,7
603,Fiat,Model A,2015,96596.0,Petrol,Manual,9,1,8452,11
604,BMW,Model A,2008,,Petrol,Manual,11,1,500,18
605,BMW,Model C,2012,,Petrol,Manual,2,1,500,14
606,Ford,Model A,2022,15112.0,Petrol,Automatic,12,20,17175,4
607,Dacia,Model B,2016,110336.0,Petrol,Manual,7,30,3261,10
608,Fiat,Model B,2020,58499.0,Petrol,Manual,12,30,5019,6
609,Audi,Model A,2022,31890.0,Hybrid,Automatic,2,10,17158,4
610,Mercedes,Model B,2024,5864.0,Petrol,Automatic,6,10,27472,2
611,Ford,Model B,2003,250000.0,Petrol,Manual,6,30,500,23
612,Hyundai,Model B,2025,12272.0,Diesel,Automatic,6,1,24489,1
613,Toyota,Model A,2024,18035.0,Diesel,Automatic,12,20,23280,2
614,Honda,Model B,2008,202192.0,Petrol,Automatic,11,30,500,18
615,Mercedes,Model C,2025,0.0,Petrol,Automatic,10,1,29591,1
616,Mercedes,Model C,2025,14052.0,Diesel,Manual,4,30,28263,1
617,Ford,Model B,2006,70485.0,Petrol,Automatic,5,30,500,20
618,Mercedes,Model C,2019,73090.0,Hybrid,Automatic,4,10,12691,7
619,Audi,Model C,2025,0.0,Petrol,Manual,10,20,26412,1
620,Audi,Model C,2025,5179.0,Diesel,Manual,5,1,29934,1
621,Honda,Model A,2016,100974.0,Diesel,Manual,12,1,3698,10
622,BMW,Model A,2016,120323.0,Petrol,Automatic,5,1,4800,10
623,Honda,Model B,2020,43862.0,Diesel,Automatic,3,20,10927,6
624,Fiat,Model C,2022,29828.0,Petrol,Automatic,12,30,14716,4
625,BMW,Model C,2023,33166.0,Petrol,Automatic,10,20,16434,3
626,Ford,Model A,2020,43006.0,Petrol,Automatic,8,10,6936,6
627,Hyundai,Model A,2022,12404.0,Petrol,Manual,11,10,13672,4
628,Toyota,Model B,2025,946.0,Diesel,Automatic,12,1,24699,1
629,Mercedes,Model B,2003,238553.0,Petrol,Automatic,11,30,978,23
630,BMW,Model B,2018,19355.0,Petrol,Manual,12,1,8500,8
631,Ford,Model B,2025,11348.0,Diesel,Automatic,4,30,22779,1
632,Ford,Model A,2025,0.0,Petrol,Automatic,7,1,23864,1
633,Audi,Model A,2022,55282.0,Petrol,Automatic,10,1,19202,4
634,Hyundai,Model C,2022,17927.0,Petrol,Automatic,7,30,17868,4
635,VW,Model A,2010,178590.0,Petrol,Manual,9,1,876,16
636,Audi,Model A,2021,53993.0,Petrol,Manual,12,30,14734,5
637,Hyundai,Model C,2022,18442.0,Petrol,Automatic,4,1,17638,4
638,Audi,Model C,2018,99476.0,Petrol,Automatic,7,30,12440,8
639,VW,Model C,2018,91660.0,Petrol,Automatic,8,30,9750,8
640,Mercedes,Model C,2020,35860.0,Petrol,Manual,5,1,12595,6
641,VW,Model A,2002,250000.0,Hybrid,Manual,5,30,500,24
642,Audi,Model C,2020,65789.0,Hybrid,Automatic,10,10,9721,6
643,Ford,Model C,2017,87149.0,Petrol,Manual,12,1,6648,9
644,Mercedes,Model C,2020,37802.0,Petrol,Automatic,8,30,12696,6
645,VW,Model A,2011,172176.0,Diesel,Automatic,7,10,500,15
646,BMW,Model C,2025,33168.0,Petrol,Automatic,10,20,33169,1
647,Mercedes,Model B,2023,18195.0,Petrol,Manual,12,1,19360,3
648,Mercedes,Model C,2024,35538.0,Petrol,Automatic,2,30,25996,2
649,BMW,Model A,2025,0.0,Petrol,Manual,9,1,26644,1
650,VW,Model C,2022,,Hybrid,Automatic,7,20,15514,4
651,Dacia,Model C,2008,215572.0,Diesel,Manual,8,10,500,18
652,Hyundai,Model C,2022,35873.0,Petrol,Automatic,1,10,16500,4
653,Fiat,Model C,2023,19533.0,Petrol,Automatic,12,20,17718,3
654,BMW,Model A,2025,10891.0,Petrol,Automatic,2,30,32008,1
655,Mercedes,Model A,2021,76371.0,Diesel,Manual,4,10,19747,5
656,Ford,Model C,2012,160508.0,Petrol,Manual,4,20,1258,14
657,Dacia,Model C,2019,64259.0,Petrol,Automatic,10,10,6349,7
658,VW,Model A,2020,57153.0,Petrol,Automatic,9,1,16068,6
659,Toyota,Model B,2024,,Petrol,Manual,1,10,19337,2
660,Mercedes,Model C,2023,26023.0,Hybrid,Automatic,2,1,26490,3
661,Mercedes,Model C,2020,51083.0,Hybrid,Manual,4,1,14537,6
662,Toyota,Model A,2025,,Petrol,Manual,9,30,28144,1
663,VW,Model C,2023,0.0,Petrol,Automatic,12,10,18380,3
664,BMW,Model B,2017,101453.0,Petrol,Manual,4,30,8548,9
665,Fiat,Model B,2010,189819.0,Diesel,Manual,7,1,500,16
666,Dacia,Model A,2015,114049.0,Petrol,Automatic,5,30,4404,11
667,Fiat,Model B,2018,83775.0,Petrol,Automatic,8,10,9639,8
668,Fiat,Model B,2015,102443.0,Petrol,Automatic,8,1,6092,11
669,BMW,Model A,2016,109993.0,Petrol,Manual,7,10,7371,10
670,Dacia,Model C,2019,79222.0,Diesel,Manual,5,20,4734,7
671,Toyota,Model A,2015,111972.0,Petrol,Automatic,11,10,2100,11
672,Fiat,Model C,2025,25356.0,Petrol,Automatic,11,20,21433,1
673,Mercedes,Model A,2008,191443.0,Diesel,Automatic,12,20,500,18
674,Honda,Model A,2022,40252.0,Diesel,Manual,6,20,17783,4
675,BMW,Model A,2021,18217.0,Petrol,Automatic,1,10,17257,5
676,BMW,Model C,2025,,Petrol,Manual,9,1,29020,1
677,Dacia,Model C,2011,165172.0,Diesel,Automatic,10,30,500,15
678,Hyundai,Model A,2021,26567.0,Petrol,Automatic,12,30,11341,5
679,Honda,Model B,2025,20360.0,Petrol,Automatic,1,1,21106,1
680,Honda,Model C,2025,0.0,Petrol,Automatic,11,30,28586,1
681,VW,Model A,2025,8060.0,Petrol,Manual,7,10,27493,1
682,Toyota,Model C,2018,94090.0,Petrol,Manual,5,1,6445,8
683,Hyundai,Model B,2015,110575.0,Petrol,Manual,3,10,500,11
684,Honda,Model C,2024,9037.0,Petrol,Manual,11,30,24107,2
685,Ford,Model A,2025,,Diesel,Automatic,5,30,24945,1
686,Dacia,Model B,2023,7242.0,Petrol,Manual,8,10,15345,3
687,Honda,Model B,2023,55918.0,Petrol,Manual,7,20,21539,3
688,Toyota,Model C,2019,60826.0,Petrol,Automatic,4,30,5982,7
689,Fiat,Model A,2025,0.0,Petrol,Automatic,10,20,21121,1
690,Fiat,Model B,2016,,Diesel,Manual,4,30,2368,10
691,Dacia,Model B,2020,93125.0,Diesel,Manual,10,10,10500,6
692,Ford,Model A,2021,19335.0,Petrol,Manual,6,30,7642,5
693,Toyota,Model A,2022,33884.0,Petrol,Automatic,1,1,21642,4
694,Audi,Model B,2018,27343.0,Hybrid,Manual,10,10,10897,8
695,BMW,Model A,2011,168504.0,Petrol,Automatic,12,20,3666,15
696,VW,Model B,2023,29728.0,Diesel,Automatic,2,30,21620,3
697,Audi,Model A,2019,61229.0,Diesel,Manual,8,30,5732,7
698,Ford,Model A,2023,15004.0,Petrol,Manual,1,1,21945,3
699,Fiat,Model B,2015,117773.0,Petrol,Automatic,11,1,3093,11
700,Dacia,Model B,2022,19051.0,Hybrid,Automatic,12,20,13097,4
701,BMW,Model B,2022,,Diesel,Automatic,7,10,17178,4
702,Toyota,Model A,2005,234168.0,Diesel,Automatic,4,20,500,21
703,Hyundai,Model C,2020,52949.0,Petrol,Automatic,11,10,14995,6
704,Honda,Model A,2013,148807.0,Hybrid,Automatic,7,1,2196,13
705,Hyundai,Model B,2006,200690.0,Diesel,Automatic,6,20,500,20
706,Fiat,Model B,2025,0.0,Diesel,Manual,3,20,25799,1
707,Honda,Model B,2020,94760.0,Petrol,Automatic,8,1,8413,6
708,Toyota,Model C,2025,0.0,Petrol,Automatic,8,20,30774,1
709,Honda,Model C,2018,103282.0,Petrol,Manual,4,1,2851,8
710,VW,Model C,2024,12819.0,Petrol,Manual,3,1,18955,2
711,Toyota,Model C,2025,0.0,Petrol,Automatic,6,1,28034,1
712,Hyundai,Model A,2023,4190.0,Petrol,Automatic,6,30,21711,3
713,Fiat,Model B,2022,38095.0,Petrol,Manual,2,20,11363,4
714,Toyota,Model A,2021,69800.0,Petrol,Automatic,4,1,15220,5
715,Dacia,Model A,2020,54161.0,Diesel,Manual,3,20,8582,6
716,Ford,Model C,2025,0.0,Petrol,Automatic,12,30,23570,1
717,Fiat,Model A,2025,15155.0,Petrol,Manual,1,10,19547,1
718,Mercedes,Model A,2025,5113.0,Diesel,Manual,11,30,33220,1
719,Audi,Model A,2012,132415.0,Petrol,Automatic,7,10,4444,14
720,Toyota,Model C,2025,1483.0,Hybrid,Automatic,9,10,27953,1
721,Toyota,Model A,2025,22683.0,Petrol,Automatic,12,1,25513,1
722,Mercedes,Model B,2016,107445.0,Petrol,Automatic,5,1,6286,10
723,Fiat,Model A,2006,186877.0,Petrol,Automatic,9,10,500,20
724,Toyota,Model A,2025,5823.0,Diesel,Automatic,9,30,30964,1
725,Dacia,Model A,2023,21023.0,Diesel,Automatic,12,20,17815,3
726,Ford,Model B,2025,0.0,Diesel,Manual,1,1,20835,1
727,Mercedes,Model C,2013,118811.0,Petrol,Automatic,6,1,500,13
728,Honda,Model B,2025,14626.0,Hybrid,Manual,12,30,26978,1
729,Dacia,Model B,2016,97014.0,Hybrid,Manual,5,20,6104,10
730,Ford,Model B,2015,31916.0,Petrol,Manual,12,30,569,11
731,BMW,Model A,2015,,Petrol,Manual,11,1,1597,11
732,Dacia,Model B,2025,0.0,Diesel,Manual,5,1,15543,1
733,Audi,Model C,2024,13500.0,Petrol,Manual,1,10,30180,2
734,VW,Model A,2022,32959.0,Petrol,Automatic,4,30,19220,4
735,Honda,Model A,2020,42000.0,Petrol,Automatic,2,30,4062,6
736,Toyota,Model A,2025,0.0,Petrol,Automatic,6,20,24784,1
737,Toyota,Model B,2021,54641.0,Petrol,Automatic,12,10,16580,5
738,Fiat,Model C,2025,628.0,Petrol,Automatic,7,20,19145,1
739,Fiat,Model A,2021,46770.0,Petrol,Manual,6,30,8899,5
740,Honda,Model A,2020,89060.0,Diesel,Automatic,3,10,8669,6
741,Audi,Model C,2022,46965.0,Diesel,Automatic,8,10,23073,4
742,Mercedes,Model C,2020,72786.0,Diesel,Automatic,6,1,9557,6
743,Mercedes,Model B,2025,0.0,Petrol,Manual,10,30,30747,1
744,Honda,Model C,2022,39302.0,Diesel,Automatic,7,20,17001,4
745,Toyota,Model A,2017,89533.0,Petrol,Manual,12,1,7467,9
746,BMW,Model B,2025,11663.0,Petrol,Automatic,10,30,24829,1
747,Honda,Model C,2021,46344.0,Petrol,Manual,2,30,5700,5
748,VW,Model B,2023,27335.0,Petrol,Automatic,2,1,23505,3
749,Fiat,Model B,2025,2409.0,Petrol,Automatic,1,30,22627,1
750,Ford,Model C,2024,,Diesel,Manual,5,20,17496,2
751,VW,Model A,2011,212072.0,Hybrid,Automatic,1,1,973,15
752,Toyota,Model C,2025,0.0,Petrol,Automatic,6,10,31344,1
753,Honda,Model B,2024,1864.0,Petrol,Automatic,4,1,26940,2
754,VW,Model A,2020,70411.0,Petrol,Manual,7,10,9320,6
755,VW,Model A,2013,135072.0,Petrol,Manual,2,30,4336,13
